KEY:NONE --- 3@3 --- W:！ #W:！ WW:[！|DPW:NONE] POS:X #POS:X PP:[X|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:！ #W:！ WW:[！|DPW:NONE] POS:X #POS:X PP:[X|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 5@-1 --- W:！ #W:！ WW:[！|DPW:ROOT] POS:X #POS:X PP:[X|DPPOS:ROOT] #DP:root OP:NONE EM:NONE

KEY:OP --- 0@1 --- W:电老虎 #W:电老虎 WW:[电老虎|DPW:中] POS:NN #POS:NN PP:[NN|DPPOS:LC] #DP:lobj OP:NONE EM:NONE
KEY:NONE --- 1@3 --- W:中 #W:中 WW:[中|DPW:电老虎] POS:LC #POS:LC PP:[LC|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 2@1 --- W:的 #W:的 WW:[的|DPW:中] POS:DEG #POS:DEG PP:[DEG|DPPOS:LC] #DP:assm OP:NONE EM:NONE
KEY:OP --- 3@5 --- W:电老虎 #W:电老虎 WW:[电老虎|DPW:称] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 5@-1 --- W:称 #W:称 WW:[称|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 6@5 --- W:它们 #W:它们 WW:[它们|DPW:称] POS:PN #POS:PN PP:[PN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 7@7 --- W:（ #W:（ WW:[（|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 8@14 --- W:7 #W:7 WW:[7|DPW:为] POS:CD #POS:CD PP:[CD|DPPOS:VC] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 9@9 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 10@8 --- W:7I #W:7I WW:[7I|DPW:7] POS:CD #POS:CD PP:[CD|DPPOS:CD] #DP:conj OP:NONE EM:NONE
KEY:NONE --- 11@11 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 12@8 --- W:7HI #W:7HI WW:[7HI|DPW:7] POS:CD #POS:CD PP:[CD|DPPOS:CD] #DP:conj OP:NONE EM:NONE
KEY:NONE --- 13@13 --- W:） #W:） WW:[）|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 14@5 --- W:为 #W:为 WW:[为|DPW:称] POS:VC #POS:VC PP:[VC|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:OP --- 15@14 --- W:虎王 #W:虎王 WW:[虎王|DPW:为] POS:NN #POS:NN PP:[NN|DPPOS:VC] #DP:attr OP:NONE EM:NONE
KEY:NONE --- 16@5 --- W:吧 #W:吧 WW:[吧|DPW:称] POS:SP #POS:SP PP:[SP|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 17@17 --- W:！ #W:！ WW:[！|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:也 #W:也 WW:[也|DPW:是] POS:AD #POS:AD PP:[AD|DPPOS:VC] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 1@-1 --- W:是 #W:是 WW:[是|DPW:ROOT] POS:VC #POS:VC PP:[VC|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:OP --- 2@1 --- W:可以 #W:可以 WW:[可以|DPW:是] POS:VV #POS:VV PP:[VV|DPPOS:VC] #DP:ccomp OP:NONE EM:NONE
KEY:NONE --- 3@1 --- W:吧 #W:吧 WW:[吧|DPW:是] POS:SP #POS:SP PP:[SP|DPPOS:VC] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 4@4 --- W:！ #W:！ WW:[！|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:电池 #W:电池 WW:[电池|DPW:用] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:ATTR --- 1@4 --- W:用 #W:用 WW:[用|DPW:快] POS:VV #POS:VV PP:[VV|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:ATTR --- 2@1 --- W:的 #W:的 WW:[的|DPW:用] POS:DEC #POS:DEC PP:[DEC|DPPOS:VV] #DP:cpm OP:NONE EM:NONE
KEY:NONE --- 3@4 --- W:很 #W:很 WW:[很|DPW:快] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 4@-1 --- W:快 #W:快 WW:[快|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 5@5 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@2 --- W:我 #W:我 WW:[我|DPW:是] POS:PN #POS:PN PP:[PN|DPPOS:VC] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:也 #W:也 WW:[也|DPW:是] POS:AD #POS:AD PP:[AD|DPPOS:VC] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 2@-1 --- W:是 #W:是 WW:[是|DPW:ROOT] POS:VC #POS:VC PP:[VC|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 3@5 --- W:D7i #W:D7i WW:[D7i|DPW:用户] POS:CD #POS:CD PP:[CD|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 4@3 --- W:的 #W:的 WW:[的|DPW:D7i] POS:DEG #POS:DEG PP:[DEG|DPPOS:CD] #DP:assm OP:NONE EM:NONE
KEY:NONE --- 5@2 --- W:用户 #W:用户 WW:[用户|DPW:是] POS:NN #POS:NN PP:[NN|DPPOS:VC] #DP:attr OP:NONE EM:NONE
KEY:NONE --- 6@6 --- W:！ #W:！ WW:[！|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:外形 #W:外形 WW:[外形|DPW:威猛] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:威猛 #W:威猛 WW:[威猛|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 2@2 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 3@4 --- W:特别 #W:特别 WW:[特别|DPW:拉出] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 4@1 --- W:拉出 #W:拉出 WW:[拉出|DPW:威猛] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 5@8 --- W:镜头 #W:镜头 WW:[镜头|DPW:遮光罩] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:conj OP:NONE EM:NONE
KEY:NONE --- 6@8 --- W:及 #W:及 WW:[及|DPW:遮光罩] POS:CC #POS:CC PP:[CC|DPPOS:NN] #DP:cc OP:NONE EM:NONE
KEY:NONE --- 7@8 --- W:加上 #W:加上 WW:[加上|DPW:遮光罩] POS:AD #POS:AD PP:[AD|DPPOS:NN] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 8@9 --- W:遮光罩 #W:遮光罩 WW:[遮光罩|DPW:后] POS:NN #POS:NN PP:[NN|DPPOS:LC] #DP:lobj OP:NONE EM:NONE
KEY:NONE --- 9@4 --- W:后 #W:后 WW:[后|DPW:拉出] POS:LC #POS:LC PP:[LC|DPPOS:VV] #DP:loc OP:NONE EM:NONE
KEY:NONE --- 10@10 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:ATTR --- 0@1 --- W:操作 #W:操作 WW:[操作|DPW:方便] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 1@-1 --- W:方便 #W:方便 WW:[方便|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:POS EM:NONE
KEY:NONE --- 2@2 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 3@4 --- W:手动 #W:手动 WW:[手动|DPW:变焦] POS:JJ #POS:JJ PP:[JJ|DPPOS:NN] #DP:amod OP:NONE EM:NONE
KEY:ATTR --- 4@6 --- W:变焦 #W:变焦 WW:[变焦|DPW:符合] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 5@6 --- W:更 #W:更 WW:[更|DPW:符合] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 6@1 --- W:符合 #W:符合 WW:[符合|DPW:方便] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:ccomp OP:NONE EM:NONE
KEY:NONE --- 7@9 --- W:以往 #W:以往 WW:[以往|DPW:习惯] POS:NT #POS:NT PP:[NT|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 8@9 --- W:使用 #W:使用 WW:[使用|DPW:习惯] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 9@6 --- W:习惯 #W:习惯 WW:[习惯|DPW:符合] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 10@10 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:自动 #W:自动 WW:[自动|DPW:对焦] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:POS EM:NONE
KEY:NONE --- 1@2 --- W:对焦 #W:对焦 WW:[对焦|DPW:后] POS:VV #POS:VV PP:[VV|DPPOS:LC] #DP:lccomp OP:NONE EM:NONE
KEY:NONE --- 2@4 --- W:后 #W:后 WW:[后|DPW:使用] POS:LC #POS:LC PP:[LC|DPPOS:VV] #DP:loc OP:NONE EM:NONE
KEY:NONE --- 3@4 --- W:可 #W:可 WW:[可|DPW:使用] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:NONE EM:NONE
KEY:NONE --- 4@-1 --- W:使用 #W:使用 WW:[使用|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 5@6 --- W:DMF #W:DMF WW:[DMF|DPW:微调] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 6@4 --- W:微调 #W:微调 WW:[微调|DPW:使用] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 7@7 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@2 --- W:EVF #W:EVF WW:[EVF|DPW:LCD] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:conj OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:和 #W:和 WW:[和|DPW:LCD] POS:CC #POS:CC PP:[CC|DPPOS:NN] #DP:cc OP:NONE EM:NONE
KEY:ATTR --- 2@3 --- W:LCD #W:LCD WW:[LCD|DPW:显示] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:ATTR --- 3@-1 --- W:显示 #W:显示 WW:[显示|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:ATTR --- 4@5 --- W:精度 #W:精度 WW:[精度|DPW:差] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 5@3 --- W:差 #W:差 WW:[差|DPW:显示] POS:VA #POS:VA PP:[VA|DPPOS:VV] #DP:ccomp OP:NONE EM:NONE
KEY:NONE --- 6@6 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:OP --- 0@1 --- W:大 #W:大 WW:[大|DPW:变焦] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:ATTR --- 1@-1 --- W:变焦 #W:变焦 WW:[变焦|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 2@2 --- W:、 #W:、 WW:[、|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 3@4 --- W:手动 #W:手动 WW:[手动|DPW:变焦] POS:JJ #POS:JJ PP:[JJ|DPPOS:NN] #DP:amod OP:NONE EM:NONE
KEY:ATTR --- 4@1 --- W:变焦 #W:变焦 WW:[变焦|DPW:变焦] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:conj OP:NONE EM:NONE
KEY:NONE --- 5@5 --- W:、 #W:、 WW:[、|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 6@7 --- W:可以 #W:可以 WW:[可以|DPW:加] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:NONE EM:NONE
KEY:NONE --- 7@1 --- W:加 #W:加 WW:[加|DPW:变焦] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:conj OP:NONE EM:NONE
KEY:NONE --- 8@7 --- W:镜片 #W:镜片 WW:[镜片|DPW:加] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE

KEY:NONE --- 0@2 --- W:耗电量 #W:耗电量 WW:[耗电量|DPW:大] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:确实 #W:确实 WW:[确实|DPW:大] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:POS EM:NONE
KEY:OP --- 2@-1 --- W:大 #W:大 WW:[大|DPW:ROOT] POS:VA #POS:VA PP:[VA|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 3@3 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:ATTR --- 4@7 --- W:发热 #W:发热 WW:[发热|DPW:快] POS:NN #POS:NN PP:[NN|DPPOS:VA] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 5@7 --- W:也 #W:也 WW:[也|DPW:快] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 6@7 --- W:太 #W:太 WW:[太|DPW:快] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 7@2 --- W:快 #W:快 WW:[快|DPW:大] POS:VA #POS:VA PP:[VA|DPPOS:VA] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 8@7 --- W:了 #W:了 WW:[了|DPW:快] POS:AS #POS:AS PP:[AS|DPPOS:VA] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 9@7 --- W:一点 #W:一点 WW:[一点|DPW:快] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE

KEY:NONE --- 0@2 --- W:500 #W:500 WW:[500|DPW:象素] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:万 #W:万 WW:[万|DPW:象素] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:nummod OP:NONE EM:NONE
KEY:NONE --- 2@3 --- W:象素 #W:象素 WW:[象素|DPW:中] POS:M #POS:M PP:[M|DPPOS:LC] #DP:lobj OP:NONE EM:NONE
KEY:NONE --- 3@5 --- W:中 #W:中 WW:[中|DPW:具有] POS:LC #POS:LC PP:[LC|DPPOS:VV] #DP:loc OP:NONE EM:NONE
KEY:NONE --- 4@5 --- W:最 #W:最 WW:[最|DPW:具有] POS:AD #POS:AD PP:[AD|DPPOS:VV] #DP:advmod OP:NONE EM:NONE
KEY:NONE --- 5@-1 --- W:具有 #W:具有 WW:[具有|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:OP --- 6@7 --- W:专业 #W:专业 WW:[专业|DPW:素质] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
KEY:NONE --- 7@11 --- W:素质 #W:素质 WW:[素质|DPW:相机] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 8@7 --- W:的 #W:的 WW:[的|DPW:素质] POS:DEG #POS:DEG PP:[DEG|DPPOS:NN] #DP:assm OP:NONE EM:NONE
KEY:NONE --- 9@10 --- W:一 #W:一 WW:[一|DPW:款] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:nummod OP:NONE EM:NONE
KEY:NONE --- 10@11 --- W:款 #W:款 WW:[款|DPW:相机] POS:M #POS:M PP:[M|DPPOS:NN] #DP:clf OP:NONE EM:NONE
KEY:ATTR --- 11@5 --- W:相机 #W:相机 WW:[相机|DPW:具有] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 12@12 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@2 --- W:28 #W:28 WW:[28|DPW:200] POS:CD #POS:CD PP:[CD|DPPOS:CD] #DP:nummod OP:NONE EM:NONE
KEY:NONE --- 1@1 --- W:～ #W:～ WW:[～|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 2@5 --- W:200 #W:200 WW:[200|DPW:变焦] POS:CD #POS:CD PP:[CD|DPPOS:NN] #DP:rcmod OP:NONE EM:NONE
KEY:NONE --- 3@2 --- W:的 #W:的 WW:[的|DPW:200] POS:DEC #POS:DEC PP:[DEC|DPPOS:CD] #DP:cpm OP:NONE EM:NONE
KEY:NONE --- 4@5 --- W:手动 #W:手动 WW:[手动|DPW:变焦] POS:JJ #POS:JJ PP:[JJ|DPPOS:NN] #DP:amod OP:NONE EM:NONE
KEY:NONE --- 5@7 --- W:变焦 #W:变焦 WW:[变焦|DPW:有] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 6@7 --- W:谁 #W:谁 WW:[谁|DPW:有] POS:PN #POS:PN PP:[PN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 7@-1 --- W:有 #W:有 WW:[有|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 8@8 --- W:？ #W:？ WW:[？|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@4 --- W:标准 #W:标准 WW:[标准|DPW:口径] POS:NN #POS:NN PP:[NN|DPPOS:NN] #DP:assmod OP:POS EM:NONE
KEY:NONE --- 1@0 --- W:的 #W:的 WW:[的|DPW:标准] POS:DEG #POS:DEG PP:[DEG|DPPOS:NN] #DP:assm OP:NONE EM:NONE
KEY:NONE --- 2@3 --- W:49 #W:49 WW:[49|DPW:MM] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:nummod OP:NONE EM:NONE
KEY:NONE --- 3@4 --- W:MM #W:MM WW:[MM|DPW:口径] POS:M #POS:M PP:[M|DPPOS:NN] #DP:clf OP:NONE EM:NONE
KEY:NONE --- 4@7 --- W:口径 #W:口径 WW:[口径|DPW:加] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 5@5 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 6@7 --- W:可以 #W:可以 WW:[可以|DPW:加] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:NONE EM:NONE
KEY:NONE --- 7@-1 --- W:加 #W:加 WW:[加|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 8@7 --- W:偏光镜 #W:偏光镜 WW:[偏光镜|DPW:加] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:dobj OP:NONE EM:NONE
KEY:NONE --- 9@9 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 10@11 --- W:谁 #W:谁 WW:[谁|DPW:能] POS:PN #POS:PN PP:[PN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 11@7 --- W:能 #W:能 WW:[能|DPW:加] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 12@12 --- W:？ #W:？ WW:[？|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@1 --- W:可以 #W:可以 WW:[可以|DPW:说] POS:VV #POS:VV PP:[VV|DPPOS:VV] #DP:mmod OP:NONE EM:NONE
KEY:NONE --- 1@-1 --- W:说 #W:说 WW:[说|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:ATTR --- 2@5 --- W:该 #W:该 WW:[该|DPW:功能] POS:DT #POS:DT PP:[DT|DPPOS:NN] #DP:det OP:NONE EM:NONE
KEY:ATTR --- 3@5 --- W:有 #W:有 WW:[有|DPW:功能] POS:VE #POS:VE PP:[VE|DPPOS:NN] #DP:rcmod OP:NONE EM:NONE
KEY:ATTR --- 4@3 --- W:的 #W:的 WW:[的|DPW:有] POS:DEC #POS:DEC PP:[DEC|DPPOS:VE] #DP:cpm OP:NONE EM:NONE
KEY:ATTR --- 5@8 --- W:功能 #W:功能 WW:[功能|DPW:有] POS:NN #POS:NN PP:[NN|DPPOS:VE] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 6@8 --- W:他 #W:他 WW:[他|DPW:有] POS:PN #POS:PN PP:[PN|DPPOS:VE] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 7@8 --- W:都 #W:都 WW:[都|DPW:有] POS:AD #POS:AD PP:[AD|DPPOS:VE] #DP:advmod OP:NONE EM:NONE
KEY:ATTR --- 8@1 --- W:有 #W:有 WW:[有|DPW:说] POS:VE #POS:VE PP:[VE|DPPOS:VV] #DP:ccomp OP:NONE EM:NONE
KEY:NONE --- 9@8 --- W:了 #W:了 WW:[了|DPW:有] POS:AS #POS:AS PP:[AS|DPPOS:VE] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 10@10 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@2 --- W:5000 #W:5000 WW:[5000|DPW:元] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:dep OP:NONE EM:NONE
KEY:NONE --- 1@2 --- W:多 #W:多 WW:[多|DPW:元] POS:CD #POS:CD PP:[CD|DPPOS:M] #DP:nummod OP:NONE EM:NONE
KEY:NONE --- 2@5 --- W:元 #W:元 WW:[元|DPW:水平] POS:M #POS:M PP:[M|DPPOS:NN] #DP:assmod OP:NONE EM:NONE
KEY:NONE --- 3@2 --- W:的 #W:的 WW:[的|DPW:元] POS:DEG #POS:DEG PP:[DEG|DPPOS:M] #DP:assm OP:NONE EM:NONE
KEY:NONE --- 4@5 --- W:这个 #W:这个 WW:[这个|DPW:水平] POS:DT #POS:DT PP:[DT|DPPOS:NN] #DP:det OP:NONE EM:NONE
KEY:ATTR --- 5@6 --- W:水平 #W:水平 WW:[水平|DPW:可以] POS:NN #POS:NN PP:[NN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:OP --- 6@-1 --- W:可以 #W:可以 WW:[可以|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:OP --- 7@6 --- W:了 #W:了 WW:[了|DPW:可以] POS:AS #POS:AS PP:[AS|DPPOS:VV] #DP:asp OP:NONE EM:NONE
KEY:NONE --- 8@8 --- W:。 #W:。 WW:[。|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE

KEY:NONE --- 0@6 --- W:他 #W:他 WW:[他|DPW:卡] POS:PN #POS:PN PP:[PN|DPPOS:VV] #DP:nsubj OP:NONE EM:NONE
KEY:NONE --- 1@6 --- W:用 #W:用 WW:[用|DPW:卡] POS:P #POS:P PP:[P|DPPOS:VV] #DP:prep OP:NONE EM:NONE
KEY:NONE --- 2@3 --- W:最 #W:最 WW:[最|DPW:便宜] POS:AD #POS:AD PP:[AD|DPPOS:VA] #DP:advmod OP:NONE EM:NONE
KEY:OP --- 3@5 --- W:便宜 #W:便宜 WW:[便宜|DPW:CF] POS:VA #POS:VA PP:[VA|DPPOS:NN] #DP:rcmod OP:POS EM:NONE
KEY:NONE --- 4@3 --- W:的 #W:的 WW:[的|DPW:便宜] POS:DEC #POS:DEC PP:[DEC|DPPOS:VA] #DP:cpm OP:NONE EM:NONE
KEY:ATTR --- 5@1 --- W:CF #W:CF WW:[CF|DPW:用] POS:NN #POS:NN PP:[NN|DPPOS:P] #DP:pobj OP:NONE EM:NONE
KEY:ATTR --- 6@-1 --- W:卡 #W:卡 WW:[卡|DPW:ROOT] POS:VV #POS:VV PP:[VV|DPPOS:ROOT] #DP:root OP:NONE EM:NONE
KEY:NONE --- 7@7 --- W:， #W:， WW:[，|DPW:NONE] POS:PU #POS:PU PP:[PU|DPPOS:NONE] #DP:NONE OP:NONE EM:NONE
KEY:NONE --- 8@15 --- W:比 #W:比 WW:[比|DPW:多] POS:P #POS:P PP:[P|DPPOS:VA] #DP:prep OP:NONE EM:NONE
KEY:NONE --- 9@12 --- W:你 #W:你 WW:[你|DPW:记忆棒] POS:PN #POS:PN PP:[PN|DPPOS:NN] #DP:nn OP:NONE EM:NONE
